Date,StoreID,ProductCategory,UnitsSold,SalesValue,Region
19/01/2024,Store_32,Dairy,18,88.05,West
20/01/2024,Store_32,Frozen,41,89.7,East
21/01/2024,Store_32,Frozen,147,24.63,South
22/01/2024,Store_32,Dairy,132,20.72,East
23/01/2024,Store_32,Frozen,193,50.13,North
24/01/2024,Store_32,Beverages,41,90.13,South
25/01/2024,Store_32,Frozen,123,32.91,East
26/01/2024,Store_32,Beverages,143,65.55,East
27/01/2024,Store_32,Dairy,182,71.11,North
28/01/2024,Store_32,Bakery,192,78.09,East
29/01/2024,Store_32,Dairy,143,56.83,South
30/01/2024,Store_32,Frozen,178,40.84,West
31/01/2024,Store_32,Beverages,22,96.73,West
01/02/2024,Store_32,Frozen,146,61.52,West
02/02/2024,Store_32,Frozen,80,73.13,South
03/02/2024,Store_32,Bakery,130,35.15,East
04/02/2024,Store_32,Frozen,36,67.32,East
05/02/2024,Store_32,Bakery,20,26.52,East
06/02/2024,Store_32,Beverages,144,25.26,East
07/02/2024,Store_32,Beverages,67,71.76,West
08/02/2024,Store_32,Bakery,120,52.62,South
09/02/2024,Store_32,Dairy,158,68.64,North
10/02/2024,Store_32,Beverages,55,27.67,South
11/02/2024,Store_32,Dairy,66,60.27,East
12/02/2024,Store_32,Beverages,26,44.95,East
13/02/2024,Store_32,Beverages,185,60.1,South
14/02/2024,Store_32,Produce,197,29.8,South
15/02/2024,Store_32,Frozen,130,71.83,West
16/02/2024,Store_32,Frozen,56,80.79,East
17/02/2024,Store_32,Dairy,190,26.73,South
18/02/2024,Store_32,Frozen,34,30.76,East
19/02/2024,Store_32,Dairy,56,66.45,South
20/02/2024,Store_32,Beverages,55,69.86,East
21/02/2024,Store_32,Produce,20,70.71,South
22/02/2024,Store_32,Produce,50,68.59,East
23/02/2024,Store_32,Beverages,153,39.89,North
24/02/2024,Store_32,Bakery,84,40.09,West
25/02/2024,Store_32,Bakery,153,26.23,North
26/02/2024,Store_32,Frozen,53,16.53,West
27/02/2024,Store_32,Dairy,142,69.57,West
28/02/2024,Store_32,Produce,188,10.23,South
29/02/2024,Store_32,Frozen,111,93.84,North
01/03/2024,Store_32,Beverages,171,82.84,West
02/03/2024,Store_32,Produce,190,85.89,East
03/03/2024,Store_32,Dairy,112,90.76,South
04/03/2024,Store_32,Dairy,69,41.45,South
05/03/2024,Store_32,Bakery,191,84.82,East
06/03/2024,Store_32,Frozen,2,16.65,East
07/03/2024,Store_32,Beverages,182,3.14,West
08/03/2024,Store_32,Produce,16,78.7,East
09/03/2024,Store_32,Dairy,183,8.4,South
10/03/2024,Store_32,Produce,94,98.86,East
11/03/2024,Store_32,Beverages,171,67.8,North
12/03/2024,Store_32,Produce,189,75.59,South
13/03/2024,Store_32,Frozen,166,25.33,East
14/03/2024,Store_32,Bakery,45,67.71,South
15/03/2024,Store_32,Produce,126,5.28,West
16/03/2024,Store_32,Bakery,179,83.94,North
17/03/2024,Store_32,Beverages,170,17.79,West
18/03/2024,Store_32,Bakery,24,70.04,North
19/03/2024,Store_32,Produce,115,23.22,East
20/03/2024,Store_32,Produce,158,7.78,South
21/03/2024,Store_32,Dairy,165,48.67,East
22/03/2024,Store_32,Produce,123,17.76,West
23/03/2024,Store_32,Bakery,181,73.21,South
24/03/2024,Store_32,Dairy,191,24.52,East
25/03/2024,Store_32,Produce,139,34.9,East
26/03/2024,Store_32,Produce,78,57.18,South
27/03/2024,Store_32,Beverages,151,29.21,South
28/03/2024,Store_32,Dairy,117,38.42,West
29/03/2024,Store_32,Beverages,80,81.75,North
30/03/2024,Store_32,Beverages,50,18.74,North
31/03/2024,Store_32,Beverages,85,9.14,South
01/01/2024,Store_33,Frozen,183,33.51,North
02/01/2024,Store_33,Beverages,183,43.01,West
03/01/2024,Store_33,Bakery,4,54.72,North
04/01/2024,Store_33,Produce,182,37.87,South
05/01/2024,Store_33,Frozen,61,79.2,West
06/01/2024,Store_33,Beverages,111,4.89,South
07/01/2024,Store_33,Produce,78,43.74,West
08/01/2024,Store_33,Dairy,83,38.84,West
09/01/2024,Store_33,Dairy,133,65.11,South
10/01/2024,Store_33,Produce,100,96.66,East
11/01/2024,Store_33,Bakery,146,51.53,South
12/01/2024,Store_33,Produce,172,98.7,West
13/01/2024,Store_33,Produce,31,30.92,South
14/01/2024,Store_33,Frozen,119,4.06,South
15/01/2024,Store_33,Dairy,94,17.4,West
16/01/2024,Store_33,Dairy,149,40.12,North
17/01/2024,Store_33,Beverages,175,32.32,West
18/01/2024,Store_33,Produce,30,10.61,South
19/01/2024,Store_33,Produce,55,43.83,West
20/01/2024,Store_33,Bakery,105,34.47,West
21/01/2024,Store_33,Dairy,196,13.14,North
22/01/2024,Store_33,Bakery,197,30.32,East
23/01/2024,Store_33,Frozen,41,88.76,South
24/01/2024,Store_33,Beverages,173,30.9,South
25/01/2024,Store_33,Bakery,74,71.68,North
26/01/2024,Store_33,Dairy,158,61.59,West
27/01/2024,Store_33,Frozen,77,43.29,East
28/01/2024,Store_33,Produce,85,24.66,South
29/01/2024,Store_33,Frozen,173,37.53,East
30/01/2024,Store_33,Bakery,104,59.62,East
31/01/2024,Store_33,Dairy,173,35.72,West
01/02/2024,Store_33,Bakery,79,22.27,West
02/02/2024,Store_33,Produce,84,12.53,West
03/02/2024,Store_33,Produce,173,88.1,South
04/02/2024,Store_33,Dairy,183,44.59,East
05/02/2024,Store_33,Beverages,187,62.9,East
06/02/2024,Store_33,Frozen,133,49.55,South
07/02/2024,Store_33,Frozen,124,87.38,North
08/02/2024,Store_33,Produce,32,55.15,West
09/02/2024,Store_33,Bakery,6,48.6,South
10/02/2024,Store_33,Bakery,94,92.54,West
11/02/2024,Store_33,Beverages,26,72.25,East
12/02/2024,Store_33,Bakery,37,12.04,South
13/02/2024,Store_33,Frozen,13,18.59,North
14/02/2024,Store_33,Bakery,93,78.93,West
15/02/2024,Store_33,Beverages,197,83.75,East
16/02/2024,Store_33,Frozen,25,54.97,East
17/02/2024,Store_33,Bakery,141,55.89,North
18/02/2024,Store_33,Frozen,20,63.56,North
19/02/2024,Store_33,Produce,72,44.47,West
20/02/2024,Store_33,Produce,188,68.34,East
21/02/2024,Store_33,Produce,149,11.74,North
22/02/2024,Store_33,Bakery,115,96.17,South
23/02/2024,Store_33,Beverages,127,75.27,North
24/02/2024,Store_33,Frozen,189,63.49,South
25/02/2024,Store_33,Dairy,26,32.32,East
26/02/2024,Store_33,Produce,54,16.93,West
27/02/2024,Store_33,Produce,170,41.52,East
28/02/2024,Store_33,Dairy,139,66.5,East
29/02/2024,Store_33,Dairy,165,63.74,East
01/03/2024,Store_33,Bakery,125,38.88,East
02/03/2024,Store_33,Frozen,11,61.72,West
03/03/2024,Store_33,Produce,27,81.56,North
04/03/2024,Store_33,Beverages,94,3.6,West
05/03/2024,Store_33,Bakery,83,45.61,West
06/03/2024,Store_33,Bakery,34,76.1,West
07/03/2024,Store_33,Beverages,38,55.07,West
08/03/2024,Store_33,Beverages,189,65.5,North
09/03/2024,Store_33,Beverages,87,52.15,East
10/03/2024,Store_33,Dairy,181,99.2,North
11/03/2024,Store_33,Produce,65,6.41,North
12/03/2024,Store_33,Dairy,131,49.61,East
13/03/2024,Store_33,Produce,195,10.05,North
14/03/2024,Store_33,Dairy,156,16.82,West
15/03/2024,Store_33,Frozen,142,38.92,West
16/03/2024,Store_33,Produce,52,16.4,East
17/03/2024,Store_33,Bakery,30,96.41,East
18/03/2024,Store_33,Produce,186,94.73,East
19/03/2024,Store_33,Produce,182,34.27,West
20/03/2024,Store_33,Produce,197,64.34,East
21/03/2024,Store_33,Frozen,113,53.84,North
22/03/2024,Store_33,Dairy,143,81.74,North
23/03/2024,Store_33,Bakery,166,63.12,South
24/03/2024,Store_33,Dairy,142,1.02,South
25/03/2024,Store_33,Dairy,185,76.55,East
26/03/2024,Store_33,Beverages,187,74.94,South
27/03/2024,Store_33,Frozen,8,51.46,West
28/03/2024,Store_33,Beverages,72,90.39,West
29/03/2024,Store_33,Frozen,147,90.94,North
30/03/2024,Store_33,Dairy,32,52.87,North
31/03/2024,Store_33,Dairy,95,61.19,South
01/01/2024,Store_34,Frozen,157,99.66,South
02/01/2024,Store_34,Dairy,41,30.58,West
03/01/2024,Store_34,Dairy,75,33.14,North
04/01/2024,Store_34,Bakery,45,19.09,South
05/01/2024,Store_34,Beverages,13,89.69,West
06/01/2024,Store_34,Beverages,155,74.7,North
07/01/2024,Store_34,Beverages,19,11.46,West
08/01/2024,Store_34,Produce,154,98.19,West
09/01/2024,Store_34,Bakery,53,73.37,North
10/01/2024,Store_34,Beverages,179,85.2,West
11/01/2024,Store_34,Beverages,165,5.77,South
12/01/2024,Store_34,Bakery,137,50.99,West
13/01/2024,Store_34,Dairy,180,70.16,South
14/01/2024,Store_34,Beverages,182,54.75,East
15/01/2024,Store_34,Dairy,3,67,East
16/01/2024,Store_34,Beverages,96,81.97,East
17/01/2024,Store_34,Frozen,197,38.06,West
18/01/2024,Store_34,Produce,136,85.02,East
19/01/2024,Store_34,Beverages,14,17.13,East
20/01/2024,Store_34,Frozen,120,27.82,West
21/01/2024,Store_34,Bakery,131,5.29,North
22/01/2024,Store_34,Frozen,152,37.08,West
23/01/2024,Store_34,Bakery,13,38.61,South
24/01/2024,Store_34,Beverages,171,80.72,West
25/01/2024,Store_34,Bakery,157,65.66,North
26/01/2024,Store_34,Frozen,72,44.24,East
27/01/2024,Store_34,Produce,179,65.56,West
28/01/2024,Store_34,Dairy,170,6.23,East
29/01/2024,Store_34,Dairy,159,18.85,South
30/01/2024,Store_34,Produce,191,63.07,North
31/01/2024,Store_34,Dairy,154,64.5,East
01/02/2024,Store_34,Beverages,146,77.64,East
02/02/2024,Store_34,Beverages,82,40.9,East
03/02/2024,Store_34,Frozen,57,72.53,East
04/02/2024,Store_34,Frozen,7,68.71,West
05/02/2024,Store_34,Bakery,112,96.38,North
06/02/2024,Store_34,Frozen,48,22.3,North
07/02/2024,Store_34,Beverages,80,55.62,East
08/02/2024,Store_34,Frozen,119,60.57,North
09/02/2024,Store_34,Dairy,120,99.87,East
10/02/2024,Store_34,Bakery,60,20.92,South
11/02/2024,Store_34,Bakery,33,52.8,South
12/02/2024,Store_34,Beverages,115,35.27,South
13/02/2024,Store_34,Frozen,128,53.06,North
14/02/2024,Store_34,Dairy,3,23.98,East
15/02/2024,Store_34,Frozen,4,5.71,West
16/02/2024,Store_34,Produce,100,57.68,West
17/02/2024,Store_34,Frozen,4,34.25,South
18/02/2024,Store_34,Beverages,42,19.01,South
19/02/2024,Store_34,Frozen,9,33.07,North
20/02/2024,Store_34,Bakery,51,5.88,West
21/02/2024,Store_34,Dairy,145,95.09,North
22/02/2024,Store_34,Beverages,145,58.53,South
23/02/2024,Store_34,Produce,97,81.66,East
24/02/2024,Store_34,Dairy,20,42.89,East
25/02/2024,Store_34,Dairy,142,90.43,East
26/02/2024,Store_34,Bakery,22,48.85,South
27/02/2024,Store_34,Bakery,180,57.82,North
28/02/2024,Store_34,Bakery,27,49.69,East
29/02/2024,Store_34,Beverages,43,73.59,West
01/03/2024,Store_34,Frozen,131,57.1,West
02/03/2024,Store_34,Dairy,94,27.89,South
03/03/2024,Store_34,Frozen,8,15.41,West
04/03/2024,Store_34,Frozen,86,61.01,West
05/03/2024,Store_34,Bakery,89,49.43,South
06/03/2024,Store_34,Frozen,138,10.5,North
07/03/2024,Store_34,Dairy,113,40.17,East
08/03/2024,Store_34,Dairy,157,51.96,South
09/03/2024,Store_34,Produce,168,82.86,West
10/03/2024,Store_34,Beverages,193,8.53,East
11/03/2024,Store_34,Frozen,21,35.5,East
12/03/2024,Store_34,Beverages,152,82.44,East
13/03/2024,Store_34,Beverages,188,65.19,South
14/03/2024,Store_34,Beverages,154,29.71,East
15/03/2024,Store_34,Beverages,9,84.69,North
16/03/2024,Store_34,Dairy,148,49.84,West
17/03/2024,Store_34,Frozen,184,50.34,South
18/03/2024,Store_34,Produce,36,97.68,South
19/03/2024,Store_34,Beverages,36,94.76,East
20/03/2024,Store_34,Produce,73,36.49,West
21/03/2024,Store_34,Dairy,150,14.92,East
22/03/2024,Store_34,Dairy,1,33.24,East
23/03/2024,Store_34,Bakery,69,4.02,South
24/03/2024,Store_34,Beverages,37,3.06,North
25/03/2024,Store_34,Bakery,72,40.16,West
26/03/2024,Store_34,Produce,107,94.16,West
27/03/2024,Store_34,Frozen,96,87.26,West
28/03/2024,Store_34,Bakery,141,51.63,West
29/03/2024,Store_34,Dairy,84,56.96,North
30/03/2024,Store_34,Beverages,43,1.59,South
31/03/2024,Store_34,Produce,37,22.33,North
01/01/2024,Store_35,Dairy,25,3.45,East
02/01/2024,Store_35,Frozen,149,75.7,South
03/01/2024,Store_35,Beverages,169,15.42,North
04/01/2024,Store_35,Frozen,73,87.04,West
05/01/2024,Store_35,Frozen,170,64.69,West
06/01/2024,Store_35,Beverages,42,23.71,South
07/01/2024,Store_35,Beverages,2,16.61,North
08/01/2024,Store_35,Frozen,196,63.13,South
09/01/2024,Store_35,Produce,136,90.18,West
10/01/2024,Store_35,Beverages,96,72.12,North
11/01/2024,Store_35,Dairy,61,35.51,West
12/01/2024,Store_35,Bakery,14,59.15,South
13/01/2024,Store_35,Produce,113,31.77,South
14/01/2024,Store_35,Beverages,77,99.92,South
15/01/2024,Store_35,Beverages,21,75.14,South
16/01/2024,Store_35,Produce,152,61.82,South
17/01/2024,Store_35,Bakery,178,42.9,East
18/01/2024,Store_35,Frozen,173,62.2,South
19/01/2024,Store_35,Dairy,192,34.82,South
20/01/2024,Store_35,Beverages,64,3.86,West
21/01/2024,Store_35,Bakery,154,40.11,South
22/01/2024,Store_35,Dairy,160,93.12,North
23/01/2024,Store_35,Produce,57,63,South
24/01/2024,Store_35,Beverages,119,9.31,East
25/01/2024,Store_35,Frozen,181,88.61,South
26/01/2024,Store_35,Produce,161,27.62,West
27/01/2024,Store_35,Beverages,52,25.13,North
28/01/2024,Store_35,Bakery,95,30.41,North
29/01/2024,Store_35,Dairy,146,58.14,South
30/01/2024,Store_35,Dairy,163,54.92,South
31/01/2024,Store_35,Beverages,140,49.65,South
01/02/2024,Store_35,Produce,179,72.04,South
02/02/2024,Store_35,Frozen,89,32.34,West
03/02/2024,Store_35,Bakery,10,78.42,West
04/02/2024,Store_35,Beverages,52,18.36,North
05/02/2024,Store_35,Bakery,34,78.48,South
06/02/2024,Store_35,Dairy,115,66.72,West
07/02/2024,Store_35,Frozen,195,68.64,West
08/02/2024,Store_35,Bakery,167,48.67,North
09/02/2024,Store_35,Beverages,136,67.03,North
10/02/2024,Store_35,Frozen,125,8.9,East
11/02/2024,Store_35,Produce,157,85.3,West
12/02/2024,Store_35,Beverages,150,6.5,North
13/02/2024,Store_35,Bakery,198,15.73,West
14/02/2024,Store_35,Frozen,189,58.1,West
15/02/2024,Store_35,Beverages,43,74.2,South
16/02/2024,Store_35,Frozen,177,8.55,South
17/02/2024,Store_35,Frozen,29,92.16,South
18/02/2024,Store_35,Frozen,106,97.39,South
19/02/2024,Store_35,Bakery,120,60.99,West
20/02/2024,Store_35,Beverages,81,48.64,East
21/02/2024,Store_35,Dairy,31,74.4,East
22/02/2024,Store_35,Dairy,181,33.51,East
23/02/2024,Store_35,Bakery,162,49.83,West
24/02/2024,Store_35,Bakery,128,91.7,East
25/02/2024,Store_35,Frozen,38,95.61,West
26/02/2024,Store_35,Beverages,185,92.78,North
27/02/2024,Store_35,Beverages,101,26.98,East
28/02/2024,Store_35,Produce,132,24.01,West
29/02/2024,Store_35,Produce,130,30.47,North
01/03/2024,Store_35,Dairy,12,44.69,South
02/03/2024,Store_35,Produce,35,32.1,North
03/03/2024,Store_35,Produce,198,38.05,North
04/03/2024,Store_35,Dairy,110,62.44,East
05/03/2024,Store_35,Dairy,72,76.49,South
06/03/2024,Store_35,Produce,149,73.82,South
07/03/2024,Store_35,Beverages,110,81.63,East
08/03/2024,Store_35,Produce,61,4.19,North
09/03/2024,Store_35,Frozen,163,5.73,West
10/03/2024,Store_35,Frozen,48,79.15,East
11/03/2024,Store_35,Frozen,143,53.77,North
12/03/2024,Store_35,Bakery,71,58.24,West
13/03/2024,Store_35,Frozen,143,6.21,East
14/03/2024,Store_35,Beverages,134,26.28,East
15/03/2024,Store_35,Bakery,68,64.2,South
16/03/2024,Store_35,Bakery,22,86.06,South
17/03/2024,Store_35,Frozen,32,91.78,South
18/03/2024,Store_35,Produce,123,50.54,West
19/03/2024,Store_35,Dairy,22,55,East
20/03/2024,Store_35,Produce,155,83.47,South
21/03/2024,Store_35,Produce,110,54.22,South
22/03/2024,Store_35,Bakery,15,52.17,East
23/03/2024,Store_35,Bakery,124,90.6,West
24/03/2024,Store_35,Bakery,44,79.2,South
25/03/2024,Store_35,Beverages,115,91,North
26/03/2024,Store_35,Beverages,9,22.61,West
27/03/2024,Store_35,Dairy,34,52.91,South
28/03/2024,Store_35,Bakery,73,84.4,North
29/03/2024,Store_35,Frozen,143,12,South
30/03/2024,Store_35,Bakery,190,79.67,West
31/03/2024,Store_35,Beverages,45,19.11,East
01/01/2024,Store_36,Bakery,72,81,East
02/01/2024,Store_36,Beverages,58,61.59,West
03/01/2024,Store_36,Bakery,115,20.13,South
04/01/2024,Store_36,Frozen,19,47.86,West
05/01/2024,Store_36,Dairy,16,68.51,North
06/01/2024,Store_36,Frozen,75,63.75,South
07/01/2024,Store_36,Beverages,106,43.3,West
08/01/2024,Store_36,Produce,136,90.04,East
09/01/2024,Store_36,Frozen,161,52.41,West
10/01/2024,Store_36,Bakery,74,51.08,South
11/01/2024,Store_36,Dairy,18,7.16,West
12/01/2024,Store_36,Bakery,163,92.29,East
13/01/2024,Store_36,Bakery,43,18.53,North
14/01/2024,Store_36,Frozen,50,53.31,West
15/01/2024,Store_36,Dairy,3,80.55,West
16/01/2024,Store_36,Produce,59,22.33,North
17/01/2024,Store_36,Bakery,28,53.21,West
18/01/2024,Store_36,Dairy,46,24.83,East
19/01/2024,Store_36,Produce,64,76.21,North
20/01/2024,Store_36,Bakery,70,56.87,East
21/01/2024,Store_36,Dairy,47,85.74,East
22/01/2024,Store_36,Frozen,142,89.56,East
23/01/2024,Store_36,Bakery,135,65.22,South
24/01/2024,Store_36,Bakery,159,72.81,North
25/01/2024,Store_36,Dairy,106,55.37,South
26/01/2024,Store_36,Bakery,81,39.06,South
27/01/2024,Store_36,Produce,51,65.16,West
28/01/2024,Store_36,Bakery,29,90.92,North
29/01/2024,Store_36,Beverages,113,42.25,West
30/01/2024,Store_36,Produce,143,32.13,South
31/01/2024,Store_36,Dairy,128,39.46,West
01/02/2024,Store_36,Produce,90,44.1,East
02/02/2024,Store_36,Beverages,25,8.28,South
03/02/2024,Store_36,Beverages,189,50.35,East
04/02/2024,Store_36,Bakery,41,49.94,North
05/02/2024,Store_36,Bakery,69,59.26,West
06/02/2024,Store_36,Frozen,4,36.92,South
07/02/2024,Store_36,Produce,105,61.7,North
08/02/2024,Store_36,Frozen,185,87.94,East
09/02/2024,Store_36,Beverages,31,95.59,West
10/02/2024,Store_36,Bakery,131,58.78,West
11/02/2024,Store_36,Bakery,117,5.22,South
12/02/2024,Store_36,Bakery,195,96.95,West
13/02/2024,Store_36,Dairy,90,70.88,West
14/02/2024,Store_36,Beverages,178,34.26,East
15/02/2024,Store_36,Bakery,145,15.57,East
16/02/2024,Store_36,Beverages,188,15.2,East
17/02/2024,Store_36,Bakery,66,17.61,North
18/02/2024,Store_36,Produce,88,5.51,North
19/02/2024,Store_36,Beverages,24,90.31,West
20/02/2024,Store_36,Frozen,99,54.54,North
21/02/2024,Store_36,Dairy,160,70.3,South
22/02/2024,Store_36,Frozen,105,82.98,East
23/02/2024,Store_36,Beverages,19,79.36,North
24/02/2024,Store_36,Bakery,66,88.38,West
25/02/2024,Store_36,Beverages,60,96.76,East
26/02/2024,Store_36,Dairy,115,44.47,North
27/02/2024,Store_36,Beverages,194,95.08,East
28/02/2024,Store_36,Bakery,15,72.61,North
29/02/2024,Store_36,Frozen,85,8,West
01/03/2024,Store_36,Produce,163,68.5,North
02/03/2024,Store_36,Frozen,197,68.98,North
03/03/2024,Store_36,Bakery,155,90.68,North
04/03/2024,Store_36,Bakery,88,37.92,East
05/03/2024,Store_36,Dairy,7,58.91,North
06/03/2024,Store_36,Beverages,6,2.21,North
07/03/2024,Store_36,Beverages,125,33.88,North
08/03/2024,Store_36,Frozen,33,7.16,East
09/03/2024,Store_36,Produce,58,52.67,West
10/03/2024,Store_36,Produce,177,81.93,West
11/03/2024,Store_36,Dairy,145,21.44,West
12/03/2024,Store_36,Bakery,110,53.22,North
13/03/2024,Store_36,Dairy,42,21.2,East
14/03/2024,Store_36,Beverages,94,12.95,West
15/03/2024,Store_36,Bakery,168,51.59,West
16/03/2024,Store_36,Dairy,174,8.84,West
17/03/2024,Store_36,Frozen,199,59.15,South
18/03/2024,Store_36,Beverages,198,4.1,East
19/03/2024,Store_36,Produce,196,11.56,South
20/03/2024,Store_36,Dairy,129,55.45,North
21/03/2024,Store_36,Beverages,79,59.55,West
22/03/2024,Store_36,Beverages,95,3.87,North
23/03/2024,Store_36,Produce,111,57.76,East
24/03/2024,Store_36,Produce,97,84.01,North
25/03/2024,Store_36,Produce,180,72.51,North
26/03/2024,Store_36,Dairy,163,13.99,West
27/03/2024,Store_36,Produce,119,59.65,East
28/03/2024,Store_36,Frozen,69,67.55,North
29/03/2024,Store_36,Beverages,133,4.69,South
30/03/2024,Store_36,Produce,145,85.68,West
31/03/2024,Store_36,Beverages,181,90.72,South
01/01/2024,Store_37,Bakery,52,85.19,West
02/01/2024,Store_37,Bakery,142,82.64,North
03/01/2024,Store_37,Produce,122,74.75,West
04/01/2024,Store_37,Beverages,29,63.71,North
05/01/2024,Store_37,Bakery,136,68.18,South
06/01/2024,Store_37,Produce,104,80.83,North
07/01/2024,Store_37,Beverages,1,66.59,West
08/01/2024,Store_37,Produce,29,33.44,West
09/01/2024,Store_37,Beverages,164,38.22,West
10/01/2024,Store_37,Bakery,179,89.81,South
11/01/2024,Store_37,Produce,165,2.7,East
12/01/2024,Store_37,Bakery,69,70.18,South
13/01/2024,Store_37,Produce,53,95.52,North
14/01/2024,Store_37,Dairy,124,70.92,North
15/01/2024,Store_37,Bakery,180,99.4,South
16/01/2024,Store_37,Bakery,88,69.07,South
17/01/2024,Store_37,Frozen,83,4.4,North
18/01/2024,Store_37,Bakery,12,82.87,North
19/01/2024,Store_37,Beverages,52,29.18,North
20/01/2024,Store_37,Produce,129,45.16,East
21/01/2024,Store_37,Dairy,135,31.9,East
22/01/2024,Store_37,Beverages,145,27.59,South
23/01/2024,Store_37,Beverages,127,43.71,South
24/01/2024,Store_37,Beverages,171,38.5,East
25/01/2024,Store_37,Beverages,71,63.7,West
26/01/2024,Store_37,Dairy,17,81.5,East
27/01/2024,Store_37,Frozen,187,30.41,South
28/01/2024,Store_37,Bakery,3,22.16,East
29/01/2024,Store_37,Beverages,29,67.02,West
30/01/2024,Store_37,Bakery,22,67.36,South
31/01/2024,Store_37,Bakery,166,90.21,North
01/02/2024,Store_37,Beverages,54,2.58,South
02/02/2024,Store_37,Frozen,107,85.45,East
03/02/2024,Store_37,Bakery,178,52.58,East
04/02/2024,Store_37,Produce,69,62.51,West
05/02/2024,Store_37,Bakery,158,10.05,East
06/02/2024,Store_37,Beverages,151,43.83,West
07/02/2024,Store_37,Dairy,120,23.5,South
